date,season,year,month,hour,week,workingday,condition,temp,htemp,atemp,hum,wind,cnt
2018-02-18,1,0,2,16,6,1,,5.1,-18.7,3.7,16,1.8,440
2018-02-18,1,0,2,17,6,1,,4.2,-18.7,1.9,17,2.5,404
2018-02-18,1,0,2,18,6,1,,2.8,-15.3,-0.2,25,3.0,354
2018-02-18,1,0,2,19,6,1,,1.5,-14.2,-1.4,30,2.6,310
2018-02-18,1,0,2,20,6,1,,0.6,-13.8,-1.6,33,1.9,238
2018-02-18,1,0,2,21,6,1,,0.2,-14.5,0.2,32,1.1,213
2018-02-18,1,0,2,22,6,1,,-0.3,-14.2,-2.3,34,1.6,226
2018-02-18,1,0,2,23,6,1,,-0.7,-13.6,-0.7,37,0.9,191
2018-02-18,1,0,2,24,6,1,,-1.1,-13.3,-3.3,39,1.7,153
2018-02-19,1,0,2,1,0,1,,-1.4,-12.6,-1.4,42,1.1,148
2018-02-19,1,0,2,2,0,1,,-1.4,-12.9,-1.4,41,1.1,101
2018-02-19,1,0,2,3,0,1,,-1.4,-12.9,-3.5,41,1.6,59
2018-02-19,1,0,2,4,0,1,,-1.9,-12.5,-1.9,44,0.7,42
2018-02-19,1,0,2,5,0,1,,-1.8,-12.4,-1.8,44,0.5,50
2018-02-19,1,0,2,6,0,1,,-1.4,-11.5,-1.4,46,0.3,59
2018-02-19,1,0,2,7,0,1,,-0.9,-11.3,-0.9,45,0.9,139
2018-02-19,1,0,2,8,0,1,,-1.2,-10.0,-1.2,51,0.8,349
2018-02-19,1,0,2,9,0,1,,-0.6,-11.6,-0.6,43,0.5,646
2018-02-19,1,0,2,10,0,1,1.0,2.6,-8.1,2.6,45,1.2,347
2018-02-19,1,0,2,11,0,1,,4.3,-6.9,2.2,44,2.3,235
2018-02-19,1,0,2,12,0,1,,4.7,-6.8,2.9,43,2.1,314
2018-02-19,1,0,2,13,0,1,,5.1,-7.0,3.7,41,1.8,361
2018-02-19,1,0,2,14,0,1,,5.6,-7.6,4.5,38,1.6,332
2018-02-19,1,0,2,15,0,1,,6.3,-8.0,4.3,35,2.6,373
2018-02-19,1,0,2,16,0,1,,6.3,-8.0,4.1,35,2.9,392
2018-02-19,1,0,2,17,0,1,,5.7,-8.2,3.3,36,3.0,403
2018-02-19,1,0,2,18,0,1,,4.7,-6.8,2.6,43,2.4,522
2018-02-19,1,0,2,19,0,1,,3.6,-4.6,2.2,55,1.6,819
2018-02-19,1,0,2,20,0,1,,2.4,-4.5,0.4,60,1.9,533
2018-02-19,1,0,2,21,0,1,,1.8,-4.5,1.8,63,1.2,417
2018-02-19,1,0,2,22,0,1,,1.0,-4.0,1.0,69,0.7,388
2018-02-19,1,0,2,23,0,1,,0.5,-3.7,-1.2,73,1.5,357
2018-02-19,1,0,2,24,0,1,,0.0,-3.9,-2.8,75,2.3,218
2018-02-20,1,0,2,1,1,1,,-0.5,-4.2,-2.5,76,1.6,177
2018-02-20,1,0,2,2,1,1,,-0.8,-4.5,-0.8,76,0.8,172
2018-02-20,1,0,2,3,1,1,,-1.3,-4.3,-1.3,80,0.7,115
2018-02-20,1,0,2,4,1,1,,-1.6,-4.1,-1.6,83,0.6,63
2018-02-20,1,0,2,5,1,1,,-1.8,-4.4,-1.8,82,1.3,64
2018-02-20,1,0,2,6,1,1,,-2.1,-4.7,-4.6,82,1.8,79
2018-02-20,1,0,2,7,1,1,,-2.2,-5.8,-4.9,76,1.9,164
2018-02-20,1,0,2,8,1,1,,-2.1,-6.6,-4.5,71,1.7,404
2018-02-20,1,0,2,9,1,1,,-1.4,-9.0,-3.2,56,1.4,727
2018-02-20,1,0,2,10,1,1,1.0,1.1,-11.6,-2.3,38,3.1,384
2018-02-20,1,0,2,11,1,1,1.0,2.8,-11.1,-0.8,35,3.9,265
2018-02-20,1,0,2,12,1,1,,4.0,-15.3,0.9,23,3.5,322
2018-02-20,1,0,2,13,1,1,,4.2,-15.6,0.9,22,3.9,356
2018-02-20,1,0,2,14,1,1,,5.0,-16.1,2.0,20,3.7,370
2018-02-20,1,0,2,15,1,1,,5.4,-17.0,2.5,18,3.7,335
2018-02-20,1,0,2,16,1,1,,5.1,-18.0,2.3,17,3.4,431
2018-02-20,1,0,2,17,1,1,,3.9,-17.6,0.7,19,3.6,393
2018-02-20,1,0,2,18,1,1,,3.2,-17.6,0.4,20,2.9,514
2018-02-20,1,0,2,19,1,1,,2.5,-17.6,0.2,21,2.2,764
2018-02-20,1,0,2,20,1,1,,1.8,-19.4,-1.4,19,3.1,522
2018-02-20,1,0,2,21,1,1,,1.1,-18.8,-0.7,21,1.6,358
2018-02-20,1,0,2,22,1,1,,0.5,-18.8,-2.8,22,2.9,415
2018-02-20,1,0,2,23,1,1,,-0.5,-17.7,-4.4,26,3.3,319
2018-02-20,1,0,2,24,1,1,,-1.4,-17.6,-5.6,28,3.4,242
2018-02-21,1,0,2,1,2,1,,-2.2,-17.0,-2.2,31,1.1,171
2018-02-21,1,0,2,2,2,1,,-2.9,-17.7,-5.3,31,1.6,162
2018-02-21,1,0,2,3,2,1,1.0,-3.4,-17.7,-3.4,32,0.9,105
2018-02-21,1,0,2,4,2,1,1.0,-3.8,-18.1,-3.8,32,1.1,59
2018-02-21,1,0,2,5,2,1,1.0,-4.0,-17.2,-6.8,35,1.8,50
2018-02-21,1,0,2,6,2,1,1.0,-4.0,-17.5,-8.7,34,3.4,63
2018-02-21,1,0,2,7,2,1,1.0,-4.1,-17.3,-8.9,35,3.5,159
2018-02-21,1,0,2,8,2,1,,-4.3,-17.1,-7.3,36,1.9,385
2018-02-21,1,0,2,9,2,1,1.0,-3.8,-19.6,-6.4,28,1.7,718
2018-02-21,1,0,2,10,2,1,,-1.8,-19.2,-5.3,25,2.6,373
2018-02-21,1,0,2,11,2,1,,0.2,-19.0,-2.5,22,2.2,244
2018-02-21,1,0,2,12,2,1,,2.2,-20.4,0.1,17,2.0,276
2018-02-21,1,0,2,13,2,1,,2.9,-22.0,-0.3,14,3.3,351
2018-02-21,1,0,2,14,2,1,1.0,3.3,-21.7,0.5,14,2.9,299
2018-02-21,1,0,2,15,2,1,,4.2,-20.2,1.8,15,2.7,365
2018-02-21,1,0,2,16,2,1,,3.7,-21.4,0.3,14,3.9,366
2018-02-21,1,0,2,17,2,1,1.0,3.1,-21.9,-0.3,14,3.7,409
2018-02-21,1,0,2,18,2,1,1.0,1.8,-21.4,-1.7,16,3.4,469
2018-02-21,1,0,2,19,2,1,,-0.1,-12.4,-3.5,39,2.8,784
2018-02-21,1,0,2,20,2,1,,-1.1,-12.1,-3.0,43,1.5,460
2018-02-21,1,0,2,21,2,1,1.0,-1.6,-10.1,-4.6,52,2.2,356
2018-02-21,1,0,2,22,2,1,,-2.2,-10.0,-4.1,55,1.4,345
2018-02-21,1,0,2,23,2,1,,-2.7,-9.8,-2.7,58,1.1,299
2018-02-21,1,0,2,24,2,1,1.0,-2.7,-9.8,-5.2,58,1.7,223
2018-02-22,1,0,2,1,3,1,,-2.2,-9.3,-2.2,58,1.0,195
2018-02-22,1,0,2,2,3,1,,-2.9,-10.2,-2.9,57,0.0,190
2018-02-22,1,0,2,3,3,1,,-2.8,-10.1,-2.8,57,0.5,116
2018-02-22,1,0,2,4,3,1,,-2.4,-9.5,-2.4,58,0.3,71
2018-02-22,1,0,2,5,3,1,,-2.4,-9.3,-2.4,59,1.1,66
2018-02-22,1,0,2,6,3,1,1.0,-3.0,-9.2,-3.0,62,0.8,75
2018-02-22,1,0,2,7,3,1,1.0,-3.7,-9.5,-3.7,64,0.7,151
2018-02-22,1,0,2,8,3,1,1.0,-3.6,-9.6,-3.6,63,0.9,373
2018-02-22,1,0,2,9,3,1,1.0,-1.9,-10.7,-1.9,51,0.9,783
2018-02-22,1,0,2,10,3,1,1.0,0.9,-10.0,0.9,44,1.1,383
2018-02-22,1,0,2,11,3,1,,2.7,-8.3,2.7,44,0.9,259
2018-02-22,1,0,2,12,3,1,,4.8,-5.5,2.6,47,2.6,308
2018-02-22,1,0,2,13,3,1,,4.5,-4.7,1.3,51,3.8,352
2018-02-22,1,0,2,14,3,1,,4.8,-4.7,1.4,50,4.3,316
2018-02-22,1,0,2,15,3,1,,5.0,-4.8,1.6,49,4.4,331
2018-02-22,1,0,2,16,3,1,,5.0,-4.5,1.7,50,4.3,356
2018-02-22,1,0,2,17,3,1,,4.6,-4.4,1.4,52,3.9,404
2018-02-22,1,0,2,18,3,1,,3.9,-4.0,0.5,56,4.0,465
2018-02-22,1,0,2,19,3,1,,3.5,-3.5,0.9,60,2.7,730
2018-02-22,1,0,2,20,3,1,,3.0,-3.5,0.6,62,2.4,499
2018-02-22,1,0,2,21,3,1,,2.9,-3.2,0.4,64,2.5,348
2018-02-22,1,0,2,22,3,1,,2.9,-3.0,0.6,65,2.3,393
2018-02-22,1,0,2,23,3,1,,2.9,-3.4,0.3,63,2.6,346
2018-02-22,1,0,2,24,3,1,,1.7,-0.3,-1.2,86,2.7,202
2018-02-23,1,0,2,1,4,1,,0.6,0.0,-1.9,96,2.1,42
2018-02-23,1,0,2,2,4,1,,0.7,0.2,-0.8,97,1.4,55
2018-02-23,1,0,2,3,4,1,,0.9,0.4,0.9,97,1.2,62
2018-02-23,1,0,2,4,4,1,,1.1,0.5,-1.7,96,2.5,32
2018-02-23,1,0,2,5,4,1,,1.0,-0.3,1.0,91,0.7,36
2018-02-23,1,0,2,6,4,1,,0.4,-0.3,0.4,95,0.3,39
2018-02-23,1,0,2,7,4,1,,-0.1,-0.5,-0.1,97,0.5,63
2018-02-23,1,0,2,8,4,1,,-0.2,-0.6,-0.2,97,0.4,174
2018-02-23,1,0,2,9,4,1,,0.5,-0.3,0.5,94,0.6,391
2018-02-23,1,0,2,10,4,1,,2.2,-0.3,2.2,83,0.8,214
2018-02-23,1,0,2,11,4,1,,3.8,-0.7,3.8,72,0.9,184
2018-02-23,1,0,2,12,4,1,,5.3,0.2,5.3,70,0.9,230
2018-02-23,1,0,2,13,4,1,,6.7,0.3,5.3,64,2.0,283
2018-02-23,1,0,2,14,4,1,,7.8,-0.2,6.5,57,2.1,304
2018-02-23,1,0,2,15,4,1,,8.2,1.3,8.2,62,0.6,312
2018-02-23,1,0,2,16,4,1,,8.3,0.9,6.7,60,2.7,312
2018-02-23,1,0,2,17,4,1,,7.9,2.3,5.3,68,4.2,354
2018-02-23,1,0,2,18,4,1,,7.5,2.3,4.4,70,5.0,470
2018-02-23,1,0,2,19,4,1,,6.9,2.3,4.3,73,3.7,669
2018-02-23,1,0,2,20,4,1,,6.4,2.6,4.3,77,2.8,421
2018-02-23,1,0,2,21,4,1,,6.0,2.6,3.9,79,2.7,295
2018-02-23,1,0,2,22,4,1,,5.7,2.6,3.7,81,2.5,321
2018-02-23,1,0,2,23,4,1,,5.5,2.3,3.3,80,2.7,291
2018-02-23,1,0,2,24,4,1,,4.6,1.7,2.0,82,3.0,243
2018-02-24,1,0,2,1,5,0,,4.0,1.3,2.5,83,1.7,226
2018-02-24,1,0,2,2,5,0,,3.7,0.9,2.3,82,1.6,263
2018-02-24,1,0,2,3,5,0,,3.5,0.7,0.8,82,2.9,197
2018-02-24,1,0,2,4,5,0,,2.7,0.0,-0.1,82,2.8,133
2018-02-24,1,0,2,5,5,0,,1.8,-0.6,-1.1,84,2.7,63
2018-02-24,1,0,2,6,5,0,,1.2,-1.3,-1.6,83,2.5,58
2018-02-24,1,0,2,7,5,0,,0.6,-1.4,-1.2,86,1.6,72
2018-02-24,1,0,2,8,5,0,,0.0,-3.5,-3.3,77,2.8,108
2018-02-24,1,0,2,9,5,0,,0.6,-5.4,-3.4,64,3.8,203
2018-02-24,1,0,2,10,5,0,,0.8,-6.0,-2.5,60,2.9,253
2018-02-24,1,0,2,11,5,0,,2.2,-7.1,-0.3,50,2.4,259
2018-02-24,1,0,2,12,5,0,,4.0,-9.4,2.9,37,1.4,298
2018-02-24,1,0,2,13,5,0,,5.3,-11.3,3.6,29,2.1,363
2018-02-24,1,0,2,14,5,0,,6.9,-15.1,5.7,19,1.9,412
2018-02-24,1,0,2,15,5,0,,6.7,-12.4,4.7,24,2.7,454
2018-02-24,1,0,2,16,5,0,,5.9,-14.8,3.6,21,3.0,467
2018-02-24,1,0,2,17,5,0,,4.9,-12.1,2.3,28,3.1,509
2018-02-24,1,0,2,18,5,0,,3.5,-12.4,0.8,30,2.9,462
2018-02-24,1,0,2,19,5,0,,2.1,-15.0,-0.8,27,2.8,379
2018-02-24,1,0,2,20,5,0,,1.1,-13.8,-0.4,32,1.4,306
2018-02-24,1,0,2,21,5,0,1.0,0.7,-14.5,0.7,31,1.3,233
2018-02-24,1,0,2,22,5,0,,0.1,-14.6,0.1,32,0.9,232
2018-02-24,1,0,2,23,5,0,,-0.6,-12.8,-0.6,39,1.3,219
2018-02-24,1,0,2,24,5,0,,-1.1,-11.8,-1.1,44,1.2,187
2018-02-25,1,0,2,1,6,1,,-1.4,-12.3,-1.4,43,0.6,182
2018-02-25,1,0,2,2,6,1,,-1.5,-11.6,-1.5,46,1.1,189
2018-02-25,1,0,2,3,6,1,,-1.3,-12.5,-1.3,42,0.8,124
2018-02-25,1,0,2,4,6,1,,-1.1,-12.1,-1.1,43,0.7,103
2018-02-25,1,0,2,5,6,1,,-0.7,-12.3,-0.7,41,0.9,52
2018-02-25,1,0,2,6,6,1,,-0.8,-11.5,-0.8,44,0.6,37
2018-02-25,1,0,2,7,6,1,,-1.0,-10.9,-1.0,47,0.9,54
2018-02-25,1,0,2,8,6,1,,-1.3,-9.4,-1.3,54,0.6,77
2018-02-25,1,0,2,9,6,1,1.0,-0.3,-10.0,-0.3,48,1.1,158
2018-02-25,1,0,2,10,6,1,1.0,2.1,-9.5,2.1,42,1.1,173
2018-02-25,1,0,2,11,6,1,1.0,4.3,-12.2,2.0,29,2.6,195
2018-02-25,1,0,2,12,6,1,1.0,5.5,-13.0,3.0,25,3.1,244
2018-02-25,1,0,2,13,6,1,1.0,6.1,-14.0,4.3,22,2.4,396
2018-02-25,1,0,2,14,6,1,1.0,7.0,-12.7,5.3,23,2.4,482
2018-02-25,1,0,2,15,6,1,1.0,7.5,-13.4,5.7,21,2.7,572
2018-02-25,1,0,2,16,6,1,1.0,7.6,-15.2,5.5,18,3.2,612
2018-02-25,1,0,2,17,6,1,1.0,6.9,-11.8,4.8,25,2.9,688
2018-02-25,1,0,2,18,6,1,1.0,5.2,-11.0,2.9,30,2.8,589
2018-02-25,1,0,2,19,6,1,,3.1,-9.2,0.5,40,2.6,402
2018-02-25,1,0,2,20,6,1,,1.3,-8.2,-1.8,49,2.8,297
2018-02-25,1,0,2,21,6,1,1.0,0.2,-7.7,-2.8,55,2.5,232
2018-02-25,1,0,2,22,6,1,,0.0,-8.2,-3.0,54,2.5,239
2018-02-25,1,0,2,23,6,1,,-0.3,-7.5,-0.3,58,1.0,230
2018-02-25,1,0,2,24,6,1,1.0,-0.9,-7.7,-0.9,60,0.7,173
2018-02-26,1,0,2,1,0,1,,-1.2,-7.3,-1.2,63,0.9,135
2018-02-26,1,0,2,2,0,1,,-1.7,-7.2,-1.7,66,0.8,122
2018-02-26,1,0,2,3,0,1,1.0,-1.9,-7.2,-1.9,67,1.0,80
2018-02-26,1,0,2,4,0,1,1.0,-2.3,-7.2,-2.3,69,1.1,46
2018-02-26,1,0,2,5,0,1,1.0,-2.5,-6.6,-2.5,73,0.8,46
2018-02-26,1,0,2,6,0,1,1.0,-2.7,-7.0,-2.7,72,0.5,65
2018-02-26,1,0,2,7,0,1,1.0,-3.1,-8.1,-3.1,68,0.8,161
2018-02-26,1,0,2,8,0,1,1.0,-2.9,-8.9,-2.9,63,0.7,402
2018-02-26,1,0,2,9,0,1,1.0,-1.1,-9.4,-1.1,53,0.9,786
2018-02-26,1,0,2,10,0,1,1.0,1.9,-8.5,1.9,46,1.1,416
2018-02-26,1,0,2,11,0,1,1.0,4.6,-8.8,3.3,37,1.6,289
2018-02-26,1,0,2,12,0,1,1.0,6.9,-10.3,6.9,28,1.1,356
2018-02-26,1,0,2,13,0,1,1.0,8.1,-10.2,8.1,26,1.2,428
2018-02-26,1,0,2,14,0,1,1.0,9.9,-9.2,9.5,25,1.5,444
2018-02-26,1,0,2,15,0,1,1.0,10.3,-9.9,9.5,23,2.1,455
2018-02-26,1,0,2,16,0,1,,9.5,-6.8,7.8,31,3.1,521
2018-02-26,1,0,2,17,0,1,1.0,8.7,-7.9,6.9,30,3.1,555
2018-02-26,1,0,2,18,0,1,1.0,7.2,-11.0,5.7,26,2.3,646
2018-02-26,1,0,2,19,0,1,,5.5,-10.7,3.3,30,2.7,929
2018-02-26,1,0,2,20,0,1,,4.3,-10.9,2.9,32,1.7,619
2018-02-26,1,0,2,21,0,1,1.0,3.3,-10.3,2.1,36,1.4,483
2018-02-26,1,0,2,22,0,1,,2.7,-9.5,2.7,40,1.0,512
2018-02-26,1,0,2,23,0,1,,2.8,-9.8,2.8,39,0.7,443
2018-02-26,1,0,2,24,0,1,,2.6,-9.6,0.8,40,1.8,308
2018-02-27,1,0,2,1,1,1,,2.1,-8.9,2.1,44,0.9,236
2018-02-27,1,0,2,2,1,1,,1.5,-9.4,1.5,44,1.2,213
2018-02-27,1,0,2,3,1,1,1.0,1.1,-9.8,1.1,44,1.0,145
2018-02-27,1,0,2,4,1,1,1.0,0.9,-9.4,0.9,46,0.8,102
2018-02-27,1,0,2,5,1,1,1.0,0.6,-8.6,0.6,50,0.1,62
2018-02-27,1,0,2,6,1,1,,0.6,-8.6,0.6,50,0.4,72
2018-02-27,1,0,2,7,1,1,,1.3,-8.7,1.3,47,0.7,183
2018-02-27,1,0,2,8,1,1,,2.0,-7.0,2.0,51,0.7,443
2018-02-27,1,0,2,9,1,1,,2.5,-6.6,2.5,51,1.0,767
2018-02-27,1,0,2,10,1,1,,3.3,-6.9,3.3,47,0.7,455
2018-02-27,1,0,2,11,1,1,,4.8,-7.3,4.8,41,0.8,261
2018-02-27,1,0,2,12,1,1,,5.4,-8.1,5.4,37,0.7,342
2018-02-27,1,0,2,13,1,1,,5.8,-7.1,5.8,39,0.6,353
2018-02-27,1,0,2,14,1,1,,6.3,-6.3,6.3,40,0.8,335
2018-02-27,1,0,2,15,1,1,,6.7,-3.5,6.7,48,0.8,357
2018-02-27,1,0,2,16,1,1,,6.9,-1.7,6.9,54,1.1,402
2018-02-27,1,0,2,17,1,1,,6.8,-1.1,6.8,57,1.0,411
2018-02-27,1,0,2,18,1,1,,6.6,-0.1,6.6,62,0.8,529
2018-02-27,1,0,2,19,1,1,,6.1,-5.2,6.1,44,1.0,897
2018-02-27,1,0,2,20,1,1,,5.9,-5.4,5.9,44,1.3,616
2018-02-27,1,0,2,21,1,1,,5.7,-5.0,5.7,46,0.8,461
2018-02-27,1,0,2,22,1,1,,5.4,-4.4,5.4,49,1.1,449
2018-02-27,1,0,2,23,1,1,,5.3,-3.5,4.3,53,1.5,461
2018-02-27,1,0,2,24,1,1,,5.1,-3.9,5.1,52,1.1,310
2018-02-28,1,0,2,1,2,1,,5.0,-3.8,4.1,53,1.4,266
2018-02-28,1,0,2,2,2,1,,5.2,-3.3,5.2,54,1.3,229
2018-02-28,1,0,2,3,2,1,,5.3,-3.0,4.0,55,1.7,174
2018-02-28,1,0,2,4,2,1,,5.4,-2.6,4.1,56,1.7,116
2018-02-28,1,0,2,5,2,1,,5.2,-2.1,3.9,59,1.7,72
2018-02-28,1,0,2,6,2,1,,5.2,-1.9,3.7,60,1.9,62
2018-02-28,1,0,2,7,2,1,,5.5,-1.8,3.2,59,2.8,165
2018-02-28,1,0,2,8,2,1,,5.7,-2.1,3.7,57,2.5,426
2018-02-28,1,0,2,9,2,1,,6.2,-2.1,4.4,55,2.4,816
2018-02-28,1,0,2,10,2,1,,6.5,-2.4,5.1,53,2.0,419
2018-02-28,1,0,2,11,2,1,,7.1,-2.6,5.6,50,2.2,285
2018-02-28,1,0,2,12,2,1,,7.6,-2.7,5.9,48,2.6,332
2018-02-28,1,0,2,13,2,1,,7.6,-0.3,6.1,57,2.3,305
2018-02-28,1,0,2,14,2,1,,5.7,2.5,2.9,80,3.7,28
2018-02-28,1,0,2,15,2,1,,4.8,2.8,2.3,87,2.9,17
2018-02-28,1,0,2,16,2,1,,4.2,2.5,1.9,89,2.5,7
2018-02-28,1,0,2,17,2,1,,3.8,2.3,1.3,90,2.7,9
2018-02-28,1,0,2,18,2,1,,3.6,2.1,1.6,90,2.1,8
2018-02-28,1,0,2,19,2,1,,2.5,1.7,0.6,95,1.9,11
2018-02-28,1,0,2,20,2,1,,2.7,2.1,1.3,96,1.5,19
2018-02-28,1,0,2,21,2,1,,2.4,1.6,-0.2,95,2.5,8
2018-02-28,1,0,2,22,2,1,,2.3,1.7,0.3,96,1.9,10
2018-02-28,1,0,2,23,2,1,,1.8,1.2,1.8,96,1.2,13
2018-02-28,1,0,2,24,2,1,,2.0,1.4,2.0,96,1.3,23
